spotifyId,spotifyUri,name,artist,album,duration,genre,sadnessScore,joyScore,angerScore,fearScore,surpriseScore,danceability,energy,valence,acousticness,instrumentalness
4XFZJ05KsTaWdSK7tppxtf,spotify:track:4XFZJ05KsTaWdSK7tppxtf,Pelo Que Eu Acredito,/marcelo-d2/,Assim Tocam os MEUS TAMBORES,258000,sertanejo,0.1804867613071108,0.0908591414918184,0.1895895703462881,0.1781769158667883,0.0075988100143147,,,,,
3UPnExZwftJ1KfxtnGstLg,spotify:track:3UPnExZwftJ1KfxtnGstLg,Pode Acreditar (Meu Laiá Laiá) (part. Seu Jorge),/marcelo-d2/,A Arte Do Barulho,181858,sertanejo,0.1950551971123784,0.0160055227024708,0.2053992354078216,0.1936563965457024,0.0038695567636749,,,,,
6DWTRnaAQw2P4P7Ie6HHKT,spotify:track:6DWTRnaAQw2P4P7Ie6HHKT,Pra Que Amor?,/marcelo-d2/,Meu Samba é Assim (Deluxe),191929,sertanejo,0.0271381194354033,0.862968395405914,0.034097509505227,0.0250964994076638,0.0069116665399631,,,,,
1NMrogBWfpaNPqdG9iNwlo,spotify:track:1NMrogBWfpaNPqdG9iNwlo,Prelúdio em Rimas Cariocas,/marcelo-d2/,Amar É Para Os Fortes (Música da Série Original Prime Video),83758,sertanejo,0.1904926375776992,0.0249886633828275,0.2255496432539074,0.1866312867263331,0.0047100337105802,,,,,
6QX7esjF0uTgFWHzrrFvqM,spotify:track:6QX7esjF0uTgFWHzrrFvqM,Profissão MC,/marcelo-d2/,Acústico Marcelo D2,200106,sertanejo,0.1868724904110419,0.052895291737513,0.2021660055965183,0.1848185823240782,0.0053766141063532,,,,,
2pT4QzEbhFamQoUJwbFVDV,spotify:track:2pT4QzEbhFamQoUJwbFVDV,Queimando Tudo,/marcelo-d2/,Acústico (Ao Vivo),246106,sertanejo,0.1132421201909889,0.0347296328400255,0.5702907070517538,0.094338075025007,0.0119690462015566,,,,,
3Fg5PbkMCxV8k6ty0YS3gJ,spotify:track:3Fg5PbkMCxV8k6ty0YS3gJ,Quem Usa Antena É Televisão,/marcelo-d2/,Marcelo D2 - Canta Bezerra Da Silva,203733,sertanejo,0.194782579207094,0.0120324814051848,0.2152288170531389,0.1927617550012655,0.0031902463233561,,,,,
7N1JMrMJQEelb0X9EFmkuV,spotify:track:7N1JMrMJQEelb0X9EFmkuV,Resistência Cultural (Part. Gilberto Gil),/marcelo-d2/,AMAR é para os FORTES,273720,sertanejo,0.1894039025821255,0.0223890252236737,0.2400681789033112,0.1849758164491503,0.0043834122479891,,,,,
6aboy6b50nYKU7gW7RPXU1,spotify:track:6aboy6b50nYKU7gW7RPXU1,Rompeu o Couro,/marcelo-d2/,Assim Tocam os MEUS TAMBORES,270062,sertanejo,0.1951478033006421,0.0070019640261301,0.2205561058362943,0.1915927940281106,0.0044401824125087,,,,,
6kdCmLouLSGsL8hZiGmEFT,spotify:track:6kdCmLouLSGsL8hZiGmEFT,Samba de Primeira,/marcelo-d2/,Acústico Marcelo D2,173026,sertanejo,0.197177682984329,0.0086469208617921,0.2025818173307923,0.1963652386504691,0.0044334840495138,,,,,
3J0OJ0Kh1ESswiF4OohY6f,spotify:track:3J0OJ0Kh1ESswiF4OohY6f,Samba do Balanço,/marcelo-d2/,Pra Se Ter Alegria - Ao Vivo no Rio,204413,sertanejo,0.1939461783185831,0.0253260041936293,0.2024597345734944,0.1921921841276343,0.0031647574796804,,,,,
2pT4QzEbhFamQoUJwbFVDV,spotify:track:2pT4QzEbhFamQoUJwbFVDV,Samba Makossa,/marcelo-d2/,Acústico (Ao Vivo),246106,sertanejo,0.1969278310745719,0.0130382989882485,0.2005086118180767,0.1958932744921183,0.002883479115553,,,,,
2Ta5ApYgF1QJrbAui2vE8b,spotify:track:2Ta5ApYgF1QJrbAui2vE8b,Samba Makossa/ Citação: Monólogo Ao Pé do Ouvido,/marcelo-d2/,"Rock In Rio 30 Anos, Vol. 1",225626,sertanejo,0.1961339557747121,0.0168165091454277,0.1989394281117709,0.1951912789663764,0.0035258280404376,,,,,
739qfqk4Oooq3UTussZcCc,spotify:track:739qfqk4Oooq3UTussZcCc,Saudação Às Favelas,/marcelo-d2/,Marcelo D2 - Canta Bezerra Da Silva,218853,sertanejo,0.1918458010099127,0.0293433667684435,0.2069592316169289,0.1895863026496954,0.0053881428320891,,,,,
3AGMGNwlvd3C5nDbh15FbR,spotify:track:3AGMGNwlvd3C5nDbh15FbR,Se Não Fosse o Samba,/marcelo-d2/,Marcelo D2 - Canta Bezerra Da Silva,249200,sertanejo,0.182220972748473,0.0649159159511321,0.2236658424604682,0.1750426179147324,0.008397178549785,,,,,
3z4wQQWznWLOq9OQozLs02,spotify:track:3z4wQQWznWLOq9OQozLs02,Sessão,/marcelo-d2/,Eu Tiro É Onda,153026,sertanejo,0.1609680960536931,0.0958771154982962,0.2693139435723422,0.1720989393070339,0.0091942283906973,,,,,
5hysezc6JN4Qd2LD1F61oZ,spotify:track:5hysezc6JN4Qd2LD1F61oZ,Sinistro,/marcelo-d2/,Meu Samba é Assim (Deluxe),189787,sertanejo,0.1914113579288821,0.0346947766956867,0.2022059271577743,0.1886874171497765,0.0070934504619796,,,,,
7vQLaAneGCaz53U9rC44Wd,spotify:track:7vQLaAneGCaz53U9rC44Wd,Sou Ronaldo,/marcelo-d2/,Sou Ronaldo,215600,sertanejo,0.1118289556587112,0.3435904290527098,0.1470153859816489,0.1220422919839619,0.0981872938573359,,,,,
2WqqZtf5g6xKLJtFR39m2N,spotify:track:2WqqZtf5g6xKLJtFR39m2N,Surpresa (Pros Amigos),/marcelo-d2/,AMAR é para os FORTES,88080,sertanejo,0.1371450789272781,0.2180789255071425,0.1330602752976117,0.1163580228574572,0.1864275848492977,,,,,
3tBHbkvX5PVF7FD1zG6Yfq,spotify:track:3tBHbkvX5PVF7FD1zG6Yfq,"Tambor, o Senhor da Alegria",/marcelo-d2/,Assim Tocam os MEUS TAMBORES,179718,sertanejo,0.1978091674624008,0.0778564936481409,0.186223632970359,0.1787773962947539,0.0094348209677263,,,,,
5aedep4JIOugNXLTrd1kcY,spotify:track:5aedep4JIOugNXLTrd1kcY,Tamojuntos,/marcelo-d2/,Para Sempre,243013,sertanejo,0.1856030000286406,0.059658018057234,0.2030739790294318,0.1823055793007369,0.0073237327742388,,,,,
3BUN7jy94oWwStTKdX9sYo,spotify:track:3BUN7jy94oWwStTKdX9sYo,That's What I Got,/marcelo-d2/,Meu Samba é Assim (Deluxe),182160,sertanejo,0.1879783468699312,0.0190905867202667,0.2328394818119702,0.1858134950394741,0.0048448538873342,,,,,
06waEaZwPwx2zSXkteExM8,spotify:track:06waEaZwPwx2zSXkteExM8,Todos (feat. Macaco),/marcelo-d2/,El Vecindario,240133,sertanejo,0.192788774790824,0.0196979189640836,0.2134103340096769,0.1903024095110594,0.0051308180554768,,,,,
0s2gKebjkAUZn1A72MBh82,spotify:track:0s2gKebjkAUZn1A72MBh82,Um Filme Malandragem,/marcelo-d2/,Meu Samba é Assim (Deluxe),308723,sertanejo,0.1891821568249722,0.0290469566825771,0.2171977835940195,0.1871504845737943,0.0048810876323839,,,,,
1cmIG24kyYfwyIX1Wr59DS,spotify:track:1cmIG24kyYfwyIX1Wr59DS,Vem Comigo Que Eu Te Levo Pro Céu,/marcelo-d2/,A Arte Do Barulho,227506,sertanejo,0.1924243304878471,0.0187244057306082,0.2445294168777762,0.1818198126042261,0.0065247300663029,,,,,
1KsNJwx1ABD5IiQh4kfOoj,spotify:track:1KsNJwx1ABD5IiQh4kfOoj,Você Diz Que O Amor Não Dói,/marcelo-d2/,Nada Pode Me Parar,172466,sertanejo,0.164225739939138,0.1954400736722157,0.2333146103657779,0.1402257972396909,0.0148714883252976,,,,,
7aZusA4cWXz3Wv9e9uhavz,spotify:track:7aZusA4cWXz3Wv9e9uhavz,Quer Voar,/matue/,Quer Voar,187636,sertanejo,0.0841543916962106,0.367453094921074,0.3179730247706173,0.0743879413697867,0.0210349848493933,0.806,0.595,0.677,0.138,0
3sGcETRMuAgcPgjDpIkgMn,spotify:track:3sGcETRMuAgcPgjDpIkgMn,777-666,/matue/,Máquina do Tempo,164000,sertanejo,0.1515148911799768,0.1333135692402713,0.2711356677114962,0.1462293644668534,0.0111316910479216,,,,,
0bV0LtjtZH76gD0ujPYS3n,spotify:track:0bV0LtjtZH76gD0ujPYS3n,Gorilla Roxo,/matue/,Máquina do Tempo,165336,sertanejo,0.1572812502563463,0.0999331476050424,0.2843592669814823,0.1506851193262263,0.0124580657575278,0.668,0.814,0.276,0.0614,0
4MF0VMffyxHsy3GZwwUnAs,spotify:track:4MF0VMffyxHsy3GZwwUnAs,A Morte do Autotune,/matue/,A Morte do Autotune,216710,sertanejo,0.1689669788815078,0.0350096088950515,0.3096140256151555,0.170330782048404,0.0094305492239071,0.615,0.529,0.35,0.363,0
2c80HnIOPMmQQVQllQEWb5,spotify:track:2c80HnIOPMmQQVQllQEWb5,É Sal,/matue/,Máquina do Tempo,157687,sertanejo,0.1711821332457473,0.0408991101430721,0.1973425792995838,0.2527076590806244,0.0190676583442835,0.708,0.734,0.459,0.173,0
4hVTpP7CV9imY9U53p45sX,spotify:track:4hVTpP7CV9imY9U53p45sX,Anos Luz,/matue/,Anos Luz,264035,sertanejo,0.1132671150029634,0.0350390084204259,0.5605114936828612,0.0970371219795195,0.0143432950135319,,,,,
3MkdA6vwF0ifRl86yzTlJW,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Kenny G,/matue/,Kenny G,189600,sertanejo,0.0610477527137842,0.0358755177585402,0.7707803804427384,0.044395758397877,0.0090975752100348,0.417,0.767,0.152,0.0778,0
1LbGQIbIK5fybh2AfGz0hw,spotify:track:1LbGQIbIK5fybh2AfGz0hw,Lama no Copo,/matue/,Lama no Copo - Single,253433,sertanejo,0.178410546458326,0.0977539501618588,0.1956108994316306,0.1737810576567425,0.0105369111988691,,,,,
5T6mY3sQbvVfLnertXdoST,spotify:track:5T6mY3sQbvVfLnertXdoST,Cogulândia,/matue/,Máquina do Tempo,120000,sertanejo,0.1639695349731481,0.1550167992245401,0.2009247927926477,0.1587134320288895,0.0089354022638869,,,,,
3ua3rqwBNmeGeQfcKnA3bT,spotify:track:3ua3rqwBNmeGeQfcKnA3bT,GROUPIES (Part. Doode & Teto),/matue/,Groupies,164571,sertanejo,0.2018305370176674,0.0145317846327083,0.2080367531627414,0.1920904148602857,0.0059062521613667,0.845,0.655,0.516,0.239,0
0ByixslA2m1tDhBJTHv7Gw,spotify:track:0ByixslA2m1tDhBJTHv7Gw,Boomzim,/matue/,Boomzim,185178,sertanejo,0.1839861473767085,0.0358050077338697,0.2577491426840423,0.1751911364030092,0.0105991676682605,0.651,0.473,0.185,0.549,0
7Bl0BMBcbMjWPZdZEkW8oR,spotify:track:7Bl0BMBcbMjWPZdZEkW8oR,De Peça em Peça,/matue/,De Peça Em Peça,238854,sertanejo,0.1917637431790351,0.022945063596125,0.2090282596647736,0.1873901094542815,0.0177116804989053,,,,,
4OfKTnuccYFO1xxF4tCvRE,spotify:track:4OfKTnuccYFO1xxF4tCvRE,Vem Chapar,/matue/,Máquina do Tempo,165789,sertanejo,0.1881051296310029,0.0457200712698971,0.2069033900275823,0.1857661789632401,0.0048819090588947,,,,,
18KpzkzNNX4myaqT0ROcVY,spotify:track:18KpzkzNNX4myaqT0ROcVY,Quem manda é a 30,/matue/,Quem Manda É a 30,257020,sertanejo,0.0773351826355789,0.0632265296299005,0.6638024169951676,0.0623547945870085,0.0150282422546295,0.762,0.537,0.422,0.284,0
17rF54WvGGqPVxDheq8PP8,spotify:track:17rF54WvGGqPVxDheq8PP8,Mantém (Com WIU),/matue/,Mantém,195692,sertanejo,0.1962798329957874,0.0156291454040904,0.1996892520226536,0.1952255492185939,0.0037573905719908,0.754,0.765,0.53,0.38,0
0JqPJC8pDM8bSWhD85hegc,spotify:track:0JqPJC8pDM8bSWhD85hegc,De Alta,/matue/,De Alta,184288,sertanejo,0.1894530558201947,0.031087996088899,0.2092272232985121,0.1951747271232305,0.0062353966059161,,,,,
1GQEv9tmQetSvqFKj31YCA,spotify:track:1GQEv9tmQetSvqFKj31YCA,Celine,/matue/,Celine - Single,203629,sertanejo,0.1973651981330473,0.014384816080564,0.2003700527362524,0.195024340902455,0.0054619568109044,,,,,
5q4hfYxvlDZxia6U5Y0eh0,spotify:track:5q4hfYxvlDZxia6U5Y0eh0,H.O.R.T.A,/matue/,H. O. R. T. A,258154,sertanejo,0.1926410749234488,0.0136683923774392,0.2208163234405217,0.1905982444528489,0.0045825123088432,,,,,
0H9zRoFnz8NFfnEEt9X7Gt,spotify:track:0H9zRoFnz8NFfnEEt9X7Gt,100 Placas,/matue/,100 Placas,188022,sertanejo,0.1816548820352178,0.067123182001523,0.2080957279540596,0.1796570373699067,0.0090290652588008,,,,,
4OKs0tFtq45ONkS0SSgkSl,spotify:track:4OKs0tFtq45ONkS0SSgkSl,#1,/c4bal/,One Dance (Bardcore),201720,sertanejo,0.2276970040984447,0.1534755637403572,0.2586327381432055,0.1307331500574945,0.0161749949911608,,,,,
33o6auQv3g76DKlMozc6xZ,spotify:track:33o6auQv3g76DKlMozc6xZ,CL Aparecida,/cl-a-posse/,Cl Aparecida (2021 - Remasterizado),368000,sertanejo,0.1636448060744439,0.0445808841614045,0.2107308036647735,0.302796646952629,0.0117757483385501,,,,,
4M5pRIvjOoopPim0vv0fEg,spotify:track:4M5pRIvjOoopPim0vv0fEg,Cédulas aos Porcos (Feat. Raillow),/felipe-flip/,Pela Cor,216408,sertanejo,0.167535508330911,0.0467767375521354,0.2940680382773277,0.1667119889054446,0.0101323262788354,,,,,
3RdUtLSE1nqQ4ppZJ4dOKx,spotify:track:3RdUtLSE1nqQ4ppZJ4dOKx,Do Nada,/felipe-flip/,Pela Cor,125093,sertanejo,0.160125395748764,0.1913166818558231,0.1758857772219924,0.1559506898047401,0.0089422842720522,,,,,
3PraZcTZYhx5TyLd08zQ5Z,spotify:track:3PraZcTZYhx5TyLd08zQ5Z,Fortes Demais (Feat. Nill),/felipe-flip/,Pela Cor,171666,sertanejo,0.1952098036825188,0.0085046632884764,0.2256244199350474,0.1896716366289181,0.0049820331041698,,,,,
1vkio5wqwRhulcNfNCeuqV,spotify:track:1vkio5wqwRhulcNfNCeuqV,Mato e Morro (Feat. Lio),/felipe-flip/,Pela Cor,157152,sertanejo,0.091778439795598,0.4277683616382997,0.2693861113861202,0.0711234524846076,0.0185951252933589,,,,,
0MFdluKtIjyY10HhOiTEmG,spotify:track:0MFdluKtIjyY10HhOiTEmG,O Que Ela Quiser (Feat. NIKO IS & Tasha e Tracie),/felipe-flip/,Pela Cor,216600,sertanejo,0.1937068677012572,0.0168529436487,0.2160017374204469,0.1905999753158538,0.006624778965488,,,,,
5DRuaAoNuHGNNlRxSZm8Ec,spotify:track:5DRuaAoNuHGNNlRxSZm8Ec,Ruim de Esquecer (Feat. Lio),/felipe-flip/,Pela Cor,155109,sertanejo,0.2788305667228993,0.0396567417192265,0.4192016281187533,0.090718841459602,0.0221064730430949,,,,,
30CSsy8lQQNmJ2VtPxOK8L,spotify:track:30CSsy8lQQNmJ2VtPxOK8L,Animal (Part. B-Dynamitze),/cyber/,Animal,348947,sertanejo,0.0685024105245244,0.0492227015784005,0.746523381769657,0.0436529698548837,0.0150005177129058,,,,,
0RgCIpSdodhc5xgV3PEOQP,spotify:track:0RgCIpSdodhc5xgV3PEOQP,A Última (part. Husky Lion),/cyber/,A Última,250133,sertanejo,0.1578427530068437,0.02198693039827,0.3722677703946827,0.1485391483176498,0.0087368439999406,,,,,
0sefR4N5yY4t0nwPRMS7g1,spotify:track:0sefR4N5yY4t0nwPRMS7g1,Mira Laser (Part. Mc Dino),/cyber/,Diário de um Midas,209583,sertanejo,0.1519118975615126,0.0754882375476878,0.3366955356672404,0.1459314865991472,0.0123372238595037,,,,,
0B3SyTQXaqDL1KY3BYHVJK,spotify:track:0B3SyTQXaqDL1KY3BYHVJK,Mal Necessário (Part. Letodie),/cyber/,Diário de um Midas,213082,sertanejo,0.1749616867571601,0.0421402514330106,0.2695305489003656,0.1707349131582304,0.0060063133714718,,,,,
2qedoJEKku5EkAswXCwNEh,spotify:track:2qedoJEKku5EkAswXCwNEh,"Meu Jogo, Minhas Regras (Part. Close)",/cyber/,Diário de um Midas,288000,sertanejo,0.1931155269965527,0.019421451404923,0.2709428090136496,0.1692456250428221,0.0131583792099261,,,,,
0CWcqYfqtKO5oQyLiChg3S,spotify:track:0CWcqYfqtKO5oQyLiChg3S,Cinta-Liga (Part. Letodie e Diego Thug),/cyber/,Diário de um Midas,243080,sertanejo,0.1766296706628051,0.0233830391080113,0.2787348073907195,0.1738780573941767,0.0074236458167431,,,,,
0QdmaTCRimVCjb3go3pIgD,spotify:track:0QdmaTCRimVCjb3go3pIgD,A Hora da Virada (Part. Sonhador),/cyber/,A Hora da Virada,312000,sertanejo,0.1752720818039958,0.1177774261450388,0.2091968639288096,0.1678629217203705,0.0077460005704777,,,,,
4pM3gbFK03MyeJD5HI96S1,spotify:track:4pM3gbFK03MyeJD5HI96S1,"A Ordem (Part. Adriano Timão, Didão & a Gang e Pródigo Katabeats)",/cyber/,Diário de um Midas,250296,sertanejo,0.1205634841579009,0.064912532223388,0.4741130882874129,0.1169531496241688,0.0115669354563576,,,,,
4cewBVtFaOWbpmc2ImWVR0,spotify:track:4cewBVtFaOWbpmc2ImWVR0,Anjo de Ferro (R.I.P Rafael Dalmas) (Part. Hard),/cyber/,Diário de um Midas,258813,sertanejo,0.0760327455587682,0.7019864402245725,0.0625924114370717,0.054086358193308,0.0102689883206038,,,,,
1FklAof0oD9YMZfFAs164C,spotify:track:1FklAof0oD9YMZfFAs164C,Atomic (Part. Ministro Montana e Godfather Pt. 3 [Infamous Mobb] e Dj Erick Jay),/cyber/,HYDRAULIC EXECUTION,159920,sertanejo,0.1926911558344725,0.0163506704557216,0.2167435413226483,0.190288076084107,0.005388859834056,,,,,
7ekXrlripSWbKtNfaGOdig,spotify:track:7ekXrlripSWbKtNfaGOdig,Bagulho É Sério (Part. Gutierrez),/cyber/,Diário de um Midas,254299,sertanejo,0.1795812212803864,0.0175611164886498,0.2830026401206849,0.1732698554405942,0.0060205243644302,,,,,
30llEhPot249E94TqHlGVg,spotify:track:30llEhPot249E94TqHlGVg,"Brabos da Maromba (Part. B-Dynamitze, Barbie Maromba e Lil Pammy)",/cyber/,Brabos da Maromba,277664,sertanejo,0.1882037158648014,0.0313684648135672,0.2059945671353487,0.2103304797783493,0.007099359296262,,,,,
2SAssJW4Zyokk94PIqAAmh,spotify:track:2SAssJW4Zyokk94PIqAAmh,Capital do Pecado (Part. Branco Rp3),/cyber/,Diário de um Midas,224533,sertanejo,0.2027217271737752,0.060489500057883,0.2135037140455094,0.1716093860799445,0.0113001995487137,,,,,
2HmWDJhi7zZmx4EtKyGFr9,spotify:track:2HmWDJhi7zZmx4EtKyGFr9,Cena de Terror (Part. Max B.O. e Blackout),/cyber/,Diário de um Midas,220280,sertanejo,0.1756233128893651,0.0268391596036956,0.281850291509181,0.1745287478901444,0.0071553327143189,,,,,
3c0dBwwusosSlU0NqZvGSV,spotify:track:3c0dBwwusosSlU0NqZvGSV,Desenvolve (part. Diego Thug),/cyber/,Desenvolve,167749,sertanejo,0.1965533275011691,0.0112674405681894,0.2069543987978248,0.1946123377361799,0.003527120570652,,,,,
3NXf5L8izVKBGmTsC2evmY,spotify:track:3NXf5L8izVKBGmTsC2evmY,"Eu Quero É Mais (part. Mag, Gutierrez, Tonza, Jhenny Princess e Jl)",/cyber/,Diário de um Midas,351874,sertanejo,0.1869933416193814,0.0173706629429938,0.2523779881186782,0.1789537298493087,0.009446141484659,,,,,
2MbpHz6CdYunvM8NE8pKs9,spotify:track:2MbpHz6CdYunvM8NE8pKs9,Evolution (Part. Império Insano),/cyber/,Evolution,185759,sertanejo,0.186727287038229,0.0212917573226145,0.2502687279134986,0.1799899586709214,0.0059136234922333,,,,,
5rrjIFdkBLeT5DwpliAD43,spotify:track:5rrjIFdkBLeT5DwpliAD43,Meu Lugar (Part. Rafah F292),/cyber/,Meu Lugar,218273,sertanejo,0.1636539958417412,0.1659348413813853,0.188418623525649,0.1894787121564148,0.0128702912479636,,,,,
2XU111Um41xOVlyaxSZuiS,spotify:track:2XU111Um41xOVlyaxSZuiS,Na Missão (Part. Mc Papo),/cyber/,Diário de um Midas,224765,sertanejo,0.1643392510944975,0.1483020889572794,0.1944006053730842,0.2313358314335345,0.0240841880440709,,,,,
4r0f7qYyG9yYMprd89xJRa,spotify:track:4r0f7qYyG9yYMprd89xJRa,"Não Pare (Part. Mc Fox$$ & Mcmãe, Rincon Sapiência e Mc Coé)",/cyber/,Diário de um Midas,242000,sertanejo,0.1945785191142928,0.0177218853787047,0.2159023828804491,0.1901219478982966,0.0037006975035182,,,,,
7C5fnQuqdMokXUrvtJKGwa,spotify:track:7C5fnQuqdMokXUrvtJKGwa,Não Testar Minha Fé (Part. Diego Thug e Vk),/cyber/,Diário de um Midas,195932,sertanejo,0.1768451142881529,0.0436308042844751,0.2582412993535398,0.176708705537021,0.0069573079235849,,,,,
3zO47MVWm7Xqgz84CvuqQq,spotify:track:3zO47MVWm7Xqgz84CvuqQq,O Colecionador de Mulheres (part. Stifler Kallahari e Barbie Maromba),/cyber/,O Colecionador de Mulheres,200833,sertanejo,0.0532516555394975,0.0496517255669455,0.8331784661859272,0.0200374035630373,0.0137447058223186,,,,,
6gF2MYUDqlvwdexCV7ulcl,spotify:track:6gF2MYUDqlvwdexCV7ulcl,"Olha Ela (Part. Diego Thug, Mc Tchesko e Don)",/cyber/,Olha Ela,278058,sertanejo,0.1940683379012623,0.0142540830711364,0.2134341176366431,0.19216143831145,0.0037667539436368,,,,,
1eGiSXBlbjHdeFXkLEzpjF,spotify:track:1eGiSXBlbjHdeFXkLEzpjF,Pra Estremecer (Part. Cria),/cyber/,Diário de um Midas,206960,sertanejo,0.1914779398211974,0.0259010749286965,0.2138028367189688,0.1890966164646669,0.0044906411785629,,,,,
5BlVj9D68s0dihRHuHFYRO,spotify:track:5BlVj9D68s0dihRHuHFYRO,"Sangue Dentro, Sangue Fora (part. Letodie)",/cyber/,Diário de um Midas,242588,sertanejo,0.1894678891752844,0.0697520890971638,0.1924350351095197,0.1813080810010432,0.0086079845204947,,,,,
2cunV00igtAqEY8oWOvZU5,spotify:track:2cunV00igtAqEY8oWOvZU5,Street Life (Part. Kanhanga),/cyber/,Diário de um Midas,216226,sertanejo,0.1947916544551841,0.0164995171653566,0.2060137339169157,0.1929017298854886,0.0055203253868965,,,,,
1SwNFK2SPxJDpCXQ6tCCRO,spotify:track:1SwNFK2SPxJDpCXQ6tCCRO,Topo do Topo (Part. Mc G7),/cyber/,Diário de um Midas,197280,sertanejo,0.0280285371700299,0.8201229455880815,0.0864109573885796,0.0198289805557577,0.0109480863320639,,,,,
5C5BtwHRgVIkJOvEIl6Lgy,spotify:track:5C5BtwHRgVIkJOvEIl6Lgy,Último Vagão (Part. Omega2),/cyber/,Diário de um Midas,203549,sertanejo,0.1913555830164111,0.0173858823545735,0.2213367965072391,0.1916153206024317,0.0051446480210868,,,,,
1YjEWjgzUYrFTnKhyVrsIe,spotify:track:1YjEWjgzUYrFTnKhyVrsIe,Você Sabe (Part. Jax),/cyber/,Diário de um Midas,297608,sertanejo,0.1554043171927329,0.0313953112927259,0.6151011483743783,0.067183376289904,0.0152958661783485,,,,,
3pj1DlpgoMcOuR5jewnymd,spotify:track:3pj1DlpgoMcOuR5jewnymd,Zoom (Part. Funkero),/cyber/,Diário de um Midas,151674,sertanejo,0.1498627756140192,0.1536707588238635,0.2490839940495787,0.1464147072751073,0.0194621032569556,,,,,
2THHKcRn7lWM1Si6K9KY4r,spotify:track:2THHKcRn7lWM1Si6K9KY4r,Etapas,/vloudy/,Etapas,175993,sertanejo,0.170705543248914,0.1276707523502404,0.2131721223704515,0.1602406530291771,0.0119925254257394,,,,,
0VvCBA4lqCNRlvbDUSBZDl,spotify:track:0VvCBA4lqCNRlvbDUSBZDl,Arrisca,/muleca-xiii/,Mechelas,260386,sertanejo,0.1882266313070429,0.071273331996053,0.2251495742704717,0.1706339363474397,0.00829176150728,,,,,
5WUFlloy0g6hMCxVSGAi3y,spotify:track:5WUFlloy0g6hMCxVSGAi3y,A Pior Música do Ano,/rakyn/,A Pior Música do Ano,179722,sertanejo,0.1971418837551024,0.011910095723578,0.2624861312564461,0.1748827337636611,0.0088510274072175,,,,,
581gcqAq1vcqiTfByL8WYq,spotify:track:581gcqAq1vcqiTfByL8WYq,A vida,/rakyn/,Prefácio,145737,sertanejo,0.1959795842092714,0.0142507607524743,0.2140563355758784,0.1923370111733673,0.0032131416373884,,,,,
3SGSTn73LiS9ViNmviqFgA,spotify:track:3SGSTn73LiS9ViNmviqFgA,Ata,/rakyn/,Prefácio,90906,sertanejo,0.1872332859900778,0.0131400706304698,0.2430614390876141,0.1823845736915244,0.0140507958130909,,,,,
2PyPmz5MFE4EieDUzf4Gbw,spotify:track:2PyPmz5MFE4EieDUzf4Gbw,Cavalo de troia,/rakyn/,Cavalo de troia,236647,sertanejo,0.1932054279197471,0.012879490415798,0.2187090071849523,0.1914255670737473,0.0059369879891162,,,,,
4oMbwRH9L51jgh66nYZh76,spotify:track:4oMbwRH9L51jgh66nYZh76,Egoísta,/rakyn/,Prefácio,123480,sertanejo,0.096185799106024,0.0198405031114812,0.7634707856923341,0.0396273277001453,0.0120288440957663,,,,,
4y0Ap5DsoErbq71E2DYMeK,spotify:track:4y0Ap5DsoErbq71E2DYMeK,Em vão (Interlúdio),/rakyn/,Prefácio,33697,sertanejo,0.2005239421967414,0.2814752371050412,0.1602211992256341,0.1366595506668089,0.0142017176840451,,,,,
7uTrbVDpso2onfMWliLbBu,spotify:track:7uTrbVDpso2onfMWliLbBu,Mais Uma Oportunidade,/rakyn/,Mais uma Oportunidade (Remastered 2021),168698,sertanejo,0.1577568116481414,0.206869156332686,0.1665685774059964,0.1541769448085687,0.0097585627227088,,,,,
0lenu3ZkTCz13vpwzGMQ9v,spotify:track:0lenu3ZkTCz13vpwzGMQ9v,Matando Rimas,/rakyn/,Prefácio,128339,sertanejo,0.1913026361056832,0.0116357707593119,0.2332458084914831,0.1867925534956155,0.0054079644614828,,,,,
7hr0Eis80vaO1nPMQHG9p4,spotify:track:7hr0Eis80vaO1nPMQHG9p4,Pronto pra morrer,/rakyn/,Pronto pra Morrer,241972,sertanejo,0.1904773059766736,0.0601724039297545,0.1973495226819066,0.1812347669154405,0.0109181770530993,,,,,
16HW7pIr05oxNLduUS7fkW,spotify:track:16HW7pIr05oxNLduUS7fkW,Seja Mais,/rakyn/,Prefácio,75049,sertanejo,0.2159173811785874,0.0892897301819169,0.2688044916838406,0.1794550262391566,0.0163959962083025,,,,,
6LEhQ0PFMkU8xFUusppTUa,spotify:track:6LEhQ0PFMkU8xFUusppTUa,Sem Sonhos,/rakyn/,Prefácio,123062,sertanejo,0.1869209222728384,0.0133624328009311,0.2637153537012635,0.1766857323469593,0.0086896910797803,,,,,
2PfJLz0painu1mmh2Pu4rK,spotify:track:2PfJLz0painu1mmh2Pu4rK,Aleatório,/michael-nery/,Aleatório,316506,sertanejo,0.1916984264738854,0.0297156150918449,0.2171898619038982,0.1861845318984704,0.0054906416044102,,,,,
6kjzZHrcuv7RHIRhTEaXJM,spotify:track:6kjzZHrcuv7RHIRhTEaXJM,Cê Entende,/michael-nery/,Cê Entende,329600,sertanejo,0.194478914317733,0.0247114930825767,0.1986965665360911,0.193303910922259,0.0039291594584936,,,,,
