,ID do Spotify,IDs do Artista,Nome da Faixa,Nome do Álbum,Nome do(s) Artista(s),Duração (ms),Popularidade,Dançabilidade,Energia,Tonalidade,Intensidade Sonora,Modo Musical,Intensidade Vocal,Acústica,Instrumental,Vivacidade,Valência,Ritmo,Letra,Frequência de Palavras,Gênero,Década
413,5RuBYzSYCo7RWZEYEkiUlJ,4iSCnPLAtjX7BK8RGOp0Kf,Mundo de Ilusão,Brilho de Felicidade,Grupo Sensação,225515,40,0.547,0.651,9.0,-9.402,0.0,0.0323,0.47,0.0,0.105,0.633,146.816,nao lembro quanto tempo faz nao esqueco amei demais embora levou paz deixando dor lindo perdeu so sei quanto doeu doi sofreu voce ignorou tanto querer mundo ilusao amor fez brilhar luz escuridao amor felicidade paixao so recordacao amor,"{""nao"": 2, ""lembro"": 1, ""quanto"": 2, ""tempo"": 1, ""faz"": 1, ""esqueco"": 1, ""amei"": 1, ""demais"": 1, ""embora"": 1, ""levou"": 1, ""paz"": 1, ""deixando"": 1, ""dor"": 1, ""lindo"": 1, ""perdeu"": 1, ""so"": 2, ""sei"": 1, ""doeu"": 1, ""doi"": 1, ""sofreu"": 1, ""voce"": 1, ""ignorou"": 1, ""tanto"": 1, ""querer"": 1, ""mundo"": 1, ""ilusao"": 1, ""amor"": 3, ""fez"": 1, ""brilhar"": 1, ""luz"": 1, ""escuridao"": 1, ""felicidade"": 1, ""paixao"": 1, ""recordacao"": 1}",samba,2010.0
414,3g9HTGAC5dUTY1wtGlN9Yw,4iSCnPLAtjX7BK8RGOp0Kf,Pra Gente Se Encontrar de Novo,Pra Gente Se Encontrar de Novo,Grupo Sensação,202710,46,0.619,0.58,5.0,-10.59,1.0,0.0405,0.347,0.0,0.158,0.655,138.934,faz tempo gente nao ve saudades faz tempo gente nao ama nao pra esquecer corpo reclama voce ando longe felicidade ta certo gente perdeu verdade tambem nao quer dizer nao valeu tanta emocao corpo reclama voce procurei toda cidade amor deixa reatar amor separar lugar pra gente encontrar novo reviver acender tudo bom quero ver renascer paixao,"{""faz"": 2, ""tempo"": 2, ""gente"": 4, ""nao"": 5, ""ve"": 1, ""saudades"": 1, ""ama"": 1, ""pra"": 2, ""esquecer"": 1, ""corpo"": 2, ""reclama"": 2, ""voce"": 2, ""ando"": 1, ""longe"": 1, ""felicidade"": 1, ""ta"": 1, ""certo"": 1, ""perdeu"": 1, ""verdade"": 1, ""tambem"": 1, ""quer"": 1, ""dizer"": 1, ""valeu"": 1, ""tanta"": 1, ""emocao"": 1, ""procurei"": 1, ""toda"": 1, ""cidade"": 1, ""amor"": 2, ""deixa"": 1, ""reatar"": 1, ""separar"": 1, ""lugar"": 1, ""encontrar"": 1, ""novo"": 1, ""reviver"": 1, ""acender"": 1, ""tudo"": 1, ""bom"": 1, ""quero"": 1, ""ver"": 1, ""renascer"": 1, ""paixao"": 1}",samba,2010.0
415,2kMO8rtu7SiPStIreKypCp,4iSCnPLAtjX7BK8RGOp0Kf,Um Dia,Mais uma Paixão,Grupo Sensação,229903,42,0.467,0.618,9.0,-13.44,0.0,0.0446,0.38,2.88e-05,0.417,0.909,153.43,cancao amor pra voce fundo desse peito chamas coracao ainda bate apaixonado sinto saudades quero ver amanheci tristonho voce sonho medo acordar ver alto mar poder voltar bracos cada abraco sustenta regaco amor cada beijo aumenta desejo amor volta almejo harmonia dia dia cancao amor pra voce fundo desse peito chamas coracao ainda bate apaixonado sinto saudades quero ver amanheci tristonho voce sonho medo acordar ver alto mar poder voltar bracos cada abraco sustenta regaco amor cada beijo aumenta desejo amor volta almejo harmonia dia dia volta faco promessa pra senhora pra santa luzia dia dia volta largo gandaia compro saia tanto queria volta volto estudar faco vestibular filosofia dia dia volta quero volta volta so dure dia dia volta faco samba paco poema faco poesia dia dia,"{""cancao"": 2, ""amor"": 6, ""pra"": 4, ""voce"": 4, ""fundo"": 2, ""desse"": 2, ""peito"": 2, ""chamas"": 2, ""coracao"": 2, ""ainda"": 2, ""bate"": 2, ""apaixonado"": 2, ""sinto"": 2, ""saudades"": 2, ""quero"": 3, ""ver"": 4, ""amanheci"": 2, ""tristonho"": 2, ""sonho"": 2, ""medo"": 2, ""acordar"": 2, ""alto"": 2, ""mar"": 2, ""poder"": 2, ""voltar"": 2, ""bracos"": 2, ""cada"": 4, ""abraco"": 2, ""sustenta"": 2, ""regaco"": 2, ""beijo"": 2, ""aumenta"": 2, ""desejo"": 2, ""volta"": 9, ""almejo"": 2, ""harmonia"": 2, ""dia"": 12, ""faco"": 4, ""promessa"": 1, ""senhora"": 1, ""santa"": 1, ""luzia"": 1, ""largo"": 1, ""gandaia"": 1, ""compro"": 1, ""saia"": 1, ""tanto"": 1, ""queria"": 1, ""volto"": 1, ""estudar"": 1, ""vestibular"": 1, ""filosofia"": 1, ""so"": 1, ""dure"": 1, ""samba"": 1, ""paco"": 1, ""poema"": 1, ""poesia"": 1}",samba,2010.0
416,3KqAqAlpR0UYZK3mf6Nnw8,4iSCnPLAtjX7BK8RGOp0Kf,Resto de uma Saudade,Mais uma Paixão,Grupo Sensação,198112,43,0.42,0.609,10.0,-13.699,1.0,0.0378,0.654,0.000679,0.215,0.925,167.681,cheiro perfume resto saudade louca vontade ver nao vou procurar acho nao adianta correr atras deste amor ja perdi vista nao achei rastro pista somente tempo ira encontrar acho nao adianta correr atras deste amor dera perto deste olhar sonhar viver cheiro outra pessoa pensamento voce impossivel esquecer amor cheiro outra pessoa pensamento voce impossivel esquecer,"{""cheiro"": 3, ""perfume"": 1, ""resto"": 1, ""saudade"": 1, ""louca"": 1, ""vontade"": 1, ""ver"": 1, ""nao"": 4, ""vou"": 1, ""procurar"": 1, ""acho"": 2, ""adianta"": 2, ""correr"": 2, ""atras"": 2, ""deste"": 3, ""amor"": 3, ""ja"": 1, ""perdi"": 1, ""vista"": 1, ""achei"": 1, ""rastro"": 1, ""pista"": 1, ""somente"": 1, ""tempo"": 1, ""ira"": 1, ""encontrar"": 1, ""dera"": 1, ""perto"": 1, ""olhar"": 1, ""sonhar"": 1, ""viver"": 1, ""outra"": 2, ""pessoa"": 2, ""pensamento"": 2, ""voce"": 2, ""impossivel"": 2, ""esquecer"": 2}",samba,2010.0
417,2pc3MyJSCX6tZJ0AVeKlRm,4iSCnPLAtjX7BK8RGOp0Kf,Paraíso,Canto Nacional,Grupo Sensação,258194,37,0.602,0.522,2.0,-13.956,1.0,0.0396,0.712,3.78e-05,0.137,0.907,150.525,mundo amor dar olha ceu azul cor mar olha pra mim quero tudo mundo preciso pra sobreviver voce paraiso sorriso bonito ja vi paraiso cor deu pra mim tudo preciso sonho ilusao deixou perdido perdido caminhos seguir pra encontrar contigo caso antigo renascer mundo amor isi olhar narciso amor coracao transforma mundo paixao mundo amor agente pode dar achar paraiso isi olhar pra poder desfrutar narciso sonho tao bonito amor coracao transforma mundo paixao by thiago douglas,"{""mundo"": 6, ""amor"": 5, ""dar"": 2, ""olha"": 2, ""ceu"": 1, ""azul"": 1, ""cor"": 2, ""mar"": 1, ""pra"": 5, ""mim"": 2, ""quero"": 1, ""tudo"": 2, ""preciso"": 2, ""sobreviver"": 1, ""voce"": 1, ""paraiso"": 3, ""sorriso"": 1, ""bonito"": 2, ""ja"": 1, ""vi"": 1, ""deu"": 1, ""sonho"": 2, ""ilusao"": 1, ""deixou"": 1, ""perdido"": 2, ""caminhos"": 1, ""seguir"": 1, ""encontrar"": 1, ""contigo"": 1, ""caso"": 1, ""antigo"": 1, ""renascer"": 1, ""isi"": 2, ""olhar"": 2, ""narciso"": 2, ""coracao"": 2, ""transforma"": 2, ""paixao"": 2, ""agente"": 1, ""pode"": 1, ""achar"": 1, ""poder"": 1, ""desfrutar"": 1, ""tao"": 1, ""by"": 1, ""thiago"": 1, ""douglas"": 1}",samba,2010.0
418,5ECIzrPMbzCwRuEkEeD1eN,4iSCnPLAtjX7BK8RGOp0Kf,Pedaços,Canto Nacional,Grupo Sensação,230635,40,0.608,0.491,9.0,-14.121,1.0,0.0554,0.64,2.54e-06,0.107,0.684,147.685,pedaco emocao fez gente querer amor seducao condicoes normais vem chegando ilusao pedaco sofrer destroi condicao gente conhecer voce doi pedacos dor saudade uniao nao voltou nao voltou aviao menos cais dividiu paixao pedacos cristais retornamos razao pedaco morreu gente deu mao nunca mereceu voce doi pedacos valor saudade uniao nao vingou tudo gente quis vontade ficou pra tras destino diz doi pedacos nao juntam,"{""pedaco"": 3, ""emocao"": 1, ""fez"": 1, ""gente"": 4, ""querer"": 1, ""amor"": 1, ""seducao"": 1, ""condicoes"": 1, ""normais"": 1, ""vem"": 1, ""chegando"": 1, ""ilusao"": 1, ""sofrer"": 1, ""destroi"": 1, ""condicao"": 1, ""conhecer"": 1, ""voce"": 2, ""doi"": 3, ""pedacos"": 4, ""dor"": 1, ""saudade"": 2, ""uniao"": 2, ""nao"": 4, ""voltou"": 2, ""aviao"": 1, ""menos"": 1, ""cais"": 1, ""dividiu"": 1, ""paixao"": 1, ""cristais"": 1, ""retornamos"": 1, ""razao"": 1, ""morreu"": 1, ""deu"": 1, ""mao"": 1, ""nunca"": 1, ""mereceu"": 1, ""valor"": 1, ""vingou"": 1, ""tudo"": 1, ""quis"": 1, ""vontade"": 1, ""ficou"": 1, ""pra"": 1, ""tras"": 1, ""destino"": 1, ""diz"": 1, ""juntam"": 1}",samba,2010.0
419,7koBwNqGeWdyEA7KvtpQVL,4iSCnPLAtjX7BK8RGOp0Kf,Oya,Mais uma Paixão,Grupo Sensação,257279,42,0.551,0.587,0.0,-11.636,1.0,0.0563,0.321,0.0,0.299,0.875,88.047,oya povo ca pedindo pra nao sofrer gente ilhada precisa sobreviver mao pedindo pra deus olhar ja nao vive farinha pirao nao ha nao haveria motivos pra gente desanimar remedio pra gente remediar ja vai longea procura cura vai chegar la ceu brasilia estrelas irao cair poeira tanta sujeira ha subir oya serum forca fe carrega viver pode mover montanhas jogar dentro mar tanta gente bem so mal pra dar serum forca fe carrega viver pode mover montanhas pra gente poder passar oracao pedindo pra deus,"{""oya"": 2, ""povo"": 1, ""ca"": 1, ""pedindo"": 3, ""pra"": 7, ""nao"": 4, ""sofrer"": 1, ""gente"": 5, ""ilhada"": 1, ""precisa"": 1, ""sobreviver"": 1, ""mao"": 1, ""deus"": 2, ""olhar"": 1, ""ja"": 2, ""vive"": 1, ""farinha"": 1, ""pirao"": 1, ""ha"": 2, ""haveria"": 1, ""motivos"": 1, ""desanimar"": 1, ""remedio"": 1, ""remediar"": 1, ""vai"": 2, ""longea"": 1, ""procura"": 1, ""cura"": 1, ""chegar"": 1, ""la"": 1, ""ceu"": 1, ""brasilia"": 1, ""estrelas"": 1, ""irao"": 1, ""cair"": 1, ""poeira"": 1, ""tanta"": 2, ""sujeira"": 1, ""subir"": 1, ""serum"": 2, ""forca"": 2, ""fe"": 2, ""carrega"": 2, ""viver"": 2, ""pode"": 2, ""mover"": 2, ""montanhas"": 2, ""jogar"": 1, ""dentro"": 1, ""mar"": 1, ""bem"": 1, ""so"": 1, ""mal"": 1, ""dar"": 1, ""poder"": 1, ""passar"": 1, ""oracao"": 1}",samba,2010.0
420,4Catkmkg44acYNnsMscIPr,4iSCnPLAtjX7BK8RGOp0Kf,Malas Prontas,Mais uma Paixão,Grupo Sensação,222040,31,0.322,0.593,10.0,-13.123,1.0,0.0438,0.362,0.0,0.133,0.907,161.649,agora malas prontas trazendo vazio passado hora gente fazer contas balanco ja fechado zerando ficou pra tras tantas lembrancas agora nao valem amei demais amei carnavais rei lencois deitei tempo passa cansei lei cansaste tambem bem amei demais amei carnavais olha rei lencois deitei sonhos entao acordarem melhor dizer adeus,"{""agora"": 2, ""malas"": 1, ""prontas"": 1, ""trazendo"": 1, ""vazio"": 1, ""passado"": 1, ""hora"": 1, ""gente"": 1, ""fazer"": 1, ""contas"": 1, ""balanco"": 1, ""ja"": 1, ""fechado"": 1, ""zerando"": 1, ""ficou"": 1, ""pra"": 1, ""tras"": 1, ""tantas"": 1, ""lembrancas"": 1, ""nao"": 1, ""valem"": 1, ""amei"": 4, ""demais"": 2, ""carnavais"": 2, ""rei"": 2, ""lencois"": 2, ""deitei"": 2, ""tempo"": 1, ""passa"": 1, ""cansei"": 1, ""lei"": 1, ""cansaste"": 1, ""tambem"": 1, ""bem"": 1, ""olha"": 1, ""sonhos"": 1, ""entao"": 1, ""acordarem"": 1, ""melhor"": 1, ""dizer"": 1, ""adeus"": 1}",samba,2010.0
421,0PCmbwdy3AxdQbiqXEVply,6VPRGmbZ0dupZrbwwEDRRw,Luz Do Desejo,Valeu Exalta!,Exaltasamba,223360,35,0.557,0.694,9.0,-7.414,1.0,0.0413,0.319,0.0,0.307,0.645,151.24,apague luz deita lado vem seduz nao pecado nao medo tomo cuidado fazer amor tao gostoso apaixonado apague luz intimidade amor conduz verdade faz sonho realidade vem amor apague luz fique vontade abraca beija ama adoro sentir carinho pega arranha cama chama amor jeitinho lev pro ceu gostoso ardente emocao apague luz desejo acesa coracao,"{""apague"": 4, ""luz"": 4, ""deita"": 1, ""lado"": 1, ""vem"": 2, ""seduz"": 1, ""nao"": 2, ""pecado"": 1, ""medo"": 1, ""tomo"": 1, ""cuidado"": 1, ""fazer"": 1, ""amor"": 4, ""tao"": 1, ""gostoso"": 2, ""apaixonado"": 1, ""intimidade"": 1, ""conduz"": 1, ""verdade"": 1, ""faz"": 1, ""sonho"": 1, ""realidade"": 1, ""fique"": 1, ""vontade"": 1, ""abraca"": 1, ""beija"": 1, ""ama"": 1, ""adoro"": 1, ""sentir"": 1, ""carinho"": 1, ""pega"": 1, ""arranha"": 1, ""cama"": 1, ""chama"": 1, ""jeitinho"": 1, ""lev"": 1, ""pro"": 1, ""ceu"": 1, ""ardente"": 1, ""emocao"": 1, ""desejo"": 1, ""acesa"": 1, ""coracao"": 1}",samba,2010.0
422,1PlSBNdYtVLcHdxGwWb6LR,6VPRGmbZ0dupZrbwwEDRRw,Desliga E Vem,Valeu Exalta!,Exaltasamba,239760,40,0.572,0.721,0.0,-8.581,1.0,0.0445,0.322,0.0,0.179,0.541,136.258,favor diz voce liga toda noite menos diz nome quero conhecer so voce bem liga vivo tao abandonado quero alguem vida fica lado diz voce sabe gente entende serum prazer vivo tao carente bem nao brinca assim comigo to precisando tanto namorada solidao parece castigo fala vez apaixonada toda noite fica excitando bem tortura tanta seducao loucura acho amando desliga vem depressa pro coracao,"{""favor"": 1, ""diz"": 3, ""voce"": 3, ""liga"": 2, ""toda"": 2, ""noite"": 2, ""menos"": 1, ""nome"": 1, ""quero"": 2, ""conhecer"": 1, ""so"": 1, ""bem"": 3, ""vivo"": 2, ""tao"": 2, ""abandonado"": 1, ""alguem"": 1, ""vida"": 1, ""fica"": 2, ""lado"": 1, ""sabe"": 1, ""gente"": 1, ""entende"": 1, ""serum"": 1, ""prazer"": 1, ""carente"": 1, ""nao"": 1, ""brinca"": 1, ""assim"": 1, ""comigo"": 1, ""to"": 1, ""precisando"": 1, ""tanto"": 1, ""namorada"": 1, ""solidao"": 1, ""parece"": 1, ""castigo"": 1, ""fala"": 1, ""vez"": 1, ""apaixonada"": 1, ""excitando"": 1, ""tortura"": 1, ""tanta"": 1, ""seducao"": 1, ""loucura"": 1, ""acho"": 1, ""amando"": 1, ""desliga"": 1, ""vem"": 1, ""depressa"": 1, ""pro"": 1, ""coracao"": 1}",samba,2010.0
423,28de4V3vb1snNI0XiNiWzj,6VPRGmbZ0dupZrbwwEDRRw,Cartão Postal,Valeu Exalta!,Exaltasamba,256173,27,0.552,0.556,11.0,-9.306,0.0,0.0396,0.498,0.0,0.0547,0.489,141.502,sempre distraida filmei voce nao viu coisa bonita corpo perfil pode parecer bobagem impulso infantil amor nao chantagem voce seduziu proponho amor trato tal render dou retrato quero voce voce foto toda nua banho lua cartao postal corpo deu sinal desejo continuum desejando boca sensual sonho real bi,"{""sempre"": 1, ""distraida"": 1, ""filmei"": 1, ""voce"": 4, ""nao"": 2, ""viu"": 1, ""coisa"": 1, ""bonita"": 1, ""corpo"": 2, ""perfil"": 1, ""pode"": 1, ""parecer"": 1, ""bobagem"": 1, ""impulso"": 1, ""infantil"": 1, ""amor"": 2, ""chantagem"": 1, ""seduziu"": 1, ""proponho"": 1, ""trato"": 1, ""tal"": 1, ""render"": 1, ""dou"": 1, ""retrato"": 1, ""quero"": 1, ""foto"": 1, ""toda"": 1, ""nua"": 1, ""banho"": 1, ""lua"": 1, ""cartao"": 1, ""postal"": 1, ""deu"": 1, ""sinal"": 1, ""desejo"": 1, ""continuum"": 1, ""desejando"": 1, ""boca"": 1, ""sensual"": 1, ""sonho"": 1, ""real"": 1, ""bi"": 1}",samba,2010.0
424,6SX0GCGtJSWQV83zdb6CIn,6VPRGmbZ0dupZrbwwEDRRw,Carona do Amor,Valeu Exalta!,Exaltasamba,256839,26,0.602,0.591,5.0,-9.661,1.0,0.038,0.664,0.0,0.078,0.645,138.029,so voce falar encanto acabou quanto tempo vai durar sofrimento amor cabeca nao pensar padece coracao acho bem melhor parar dar fim nessa paixao nunca vou esquecer momentos prazer amamos tanto pena acabou olhe dentro voce ainda existe amor ainda amo pena acabou pena acabou refrao amor faz gente sorrir chorar vezes melhor remedio pra dor nao segura cai carona amor amooor amor faz gente sorrir chorar vezes melhor remedio pra dor ainda amo pena acabou 2x,"{""so"": 1, ""voce"": 2, ""falar"": 1, ""encanto"": 1, ""acabou"": 5, ""quanto"": 1, ""tempo"": 1, ""vai"": 1, ""durar"": 1, ""sofrimento"": 1, ""amor"": 5, ""cabeca"": 1, ""nao"": 2, ""pensar"": 1, ""padece"": 1, ""coracao"": 1, ""acho"": 1, ""bem"": 1, ""melhor"": 3, ""parar"": 1, ""dar"": 1, ""fim"": 1, ""nessa"": 1, ""paixao"": 1, ""nunca"": 1, ""vou"": 1, ""esquecer"": 1, ""momentos"": 1, ""prazer"": 1, ""amamos"": 1, ""tanto"": 1, ""pena"": 4, ""olhe"": 1, ""dentro"": 1, ""ainda"": 3, ""existe"": 1, ""amo"": 2, ""refrao"": 1, ""faz"": 2, ""gente"": 2, ""sorrir"": 2, ""chorar"": 2, ""vezes"": 2, ""remedio"": 2, ""pra"": 2, ""dor"": 2, ""segura"": 1, ""cai"": 1, ""carona"": 1, ""amooor"": 1, ""2x"": 1}",samba,2010.0
425,0tq3Ydal2X2e29QvlXuiet,6VPRGmbZ0dupZrbwwEDRRw,Ela Entrou Na Dança,Valeu Exalta!,Exaltasamba,218853,19,0.785,0.846,2.0,-8.138,1.0,0.0792,0.387,0.0,0.0423,0.607,98.106,entrou danca adorou jeitinho gata sabe abalou menina vai pra rua vai pra namorar bota pra ferver bota pra quebrar olha rebolado ta chamando la meio salao bundinha arrebitada shortinho apertadinho perninha douradinha menina tentacao olha rebolado provocando la meio salao vou chegar juntinho dancar agarradinho meio desse frevo pra ganhar coracao ai ai ai ai ai lev assim gostoso nesse embalo quero ver ai ai ai ai ai enrrosco corpo tiro sarro voce nao dono nao dono,"{""entrou"": 1, ""danca"": 1, ""adorou"": 1, ""jeitinho"": 1, ""gata"": 1, ""sabe"": 1, ""abalou"": 1, ""menina"": 2, ""vai"": 2, ""pra"": 5, ""rua"": 1, ""namorar"": 1, ""bota"": 2, ""ferver"": 1, ""quebrar"": 1, ""olha"": 2, ""rebolado"": 2, ""ta"": 1, ""chamando"": 1, ""la"": 2, ""meio"": 3, ""salao"": 2, ""bundinha"": 1, ""arrebitada"": 1, ""shortinho"": 1, ""apertadinho"": 1, ""perninha"": 1, ""douradinha"": 1, ""tentacao"": 1, ""provocando"": 1, ""vou"": 1, ""chegar"": 1, ""juntinho"": 1, ""dancar"": 1, ""agarradinho"": 1, ""desse"": 1, ""frevo"": 1, ""ganhar"": 1, ""coracao"": 1, ""ai"": 10, ""lev"": 1, ""assim"": 1, ""gostoso"": 1, ""nesse"": 1, ""embalo"": 1, ""quero"": 1, ""ver"": 1, ""enrrosco"": 1, ""corpo"": 1, ""tiro"": 1, ""sarro"": 1, ""voce"": 1, ""nao"": 2, ""dono"": 2}",samba,2010.0
426,2cIcCido2XAOvj68AvhZTZ,6VPRGmbZ0dupZrbwwEDRRw,Mega Star,Valeu Exalta!,Exaltasamba,259066,28,0.477,0.691,4.0,-9.417,1.0,0.0399,0.286,2.46e-05,0.153,0.324,146.391,pra amar desenhei megastar pra nao sofrer vao pra amar sonho luz solidao maior missao certo homem feliz amei jamais sent alguem assim amor sent amor sent sent ainda sinto lagrima vento seca voz peito liberta poi nao vao nao vao vento vai trazer voce pra mim lagrima vento seca voz peito liberta poi nao vao nao vao vento vai trazer voce pra mim,"{""pra"": 5, ""amar"": 2, ""desenhei"": 1, ""megastar"": 1, ""nao"": 5, ""sofrer"": 1, ""vao"": 5, ""sonho"": 1, ""luz"": 1, ""solidao"": 1, ""maior"": 1, ""missao"": 1, ""certo"": 1, ""homem"": 1, ""feliz"": 1, ""amei"": 1, ""jamais"": 1, ""sent"": 4, ""alguem"": 1, ""assim"": 1, ""amor"": 2, ""ainda"": 1, ""sinto"": 1, ""lagrima"": 2, ""vento"": 4, ""seca"": 2, ""voz"": 2, ""peito"": 2, ""liberta"": 2, ""poi"": 2, ""vai"": 2, ""trazer"": 2, ""voce"": 2, ""mim"": 2}",samba,2010.0
427,1ibVfB0x0VFsAyl4QRg9tL,6VPRGmbZ0dupZrbwwEDRRw,24 Horas De Amor,Valeu Exalta!,Exaltasamba,210280,23,0.423,0.658,6.0,-9.521,0.0,0.0443,0.406,2.7e-06,0.33,0.672,87.163,amor amigo nao sei porque fugiu mim dizer pra onde cade voce procuro rancor nao vejo onde duro inseguro desejo amar querer 24 horas cessar grande amor longe ti nao sei sorrir sinto ate saudade mim diga nao chegou fim,"{""amor"": 2, ""amigo"": 1, ""nao"": 4, ""sei"": 2, ""porque"": 1, ""fugiu"": 1, ""mim"": 2, ""dizer"": 1, ""pra"": 1, ""onde"": 2, ""cade"": 1, ""voce"": 1, ""procuro"": 1, ""rancor"": 1, ""vejo"": 1, ""duro"": 1, ""inseguro"": 1, ""desejo"": 1, ""amar"": 1, ""querer"": 1, ""24"": 1, ""horas"": 1, ""cessar"": 1, ""grande"": 1, ""longe"": 1, ""ti"": 1, ""sorrir"": 1, ""sinto"": 1, ""ate"": 1, ""saudade"": 1, ""diga"": 1, ""chegou"": 1, ""fim"": 1}",samba,2010.0
428,2vqaubNElPyeRcszrf8acs,6VPRGmbZ0dupZrbwwEDRRw,Estrela,Valeu Exalta!,Exaltasamba,257453,29,0.541,0.656,2.0,-9.406,1.0,0.0648,0.596,0.0,0.0974,0.771,87.978,estrela ilumina ceu tira fel adoca viver estrela felicidade quer reinar verdade nao quer ver sofrer mundo vai ficar blue beijo lindo corpo nu vir buscar relacao eternizar poi carinho aprendi amar feito caca flor procura perfume desperte amor sei dessa flor posso encontrar bem nectar odor posso encontrar paz refrao estrela ilumina ceu tira fel adoca viver estrela felicidade quer reinar verdade nao quer ver sofrer,"{""estrela"": 4, ""ilumina"": 2, ""ceu"": 2, ""tira"": 2, ""fel"": 2, ""adoca"": 2, ""viver"": 2, ""felicidade"": 2, ""quer"": 4, ""reinar"": 2, ""verdade"": 2, ""nao"": 2, ""ver"": 2, ""sofrer"": 2, ""mundo"": 1, ""vai"": 1, ""ficar"": 1, ""blue"": 1, ""beijo"": 1, ""lindo"": 1, ""corpo"": 1, ""nu"": 1, ""vir"": 1, ""buscar"": 1, ""relacao"": 1, ""eternizar"": 1, ""poi"": 1, ""carinho"": 1, ""aprendi"": 1, ""amar"": 1, ""feito"": 1, ""caca"": 1, ""flor"": 2, ""procura"": 1, ""perfume"": 1, ""desperte"": 1, ""amor"": 1, ""sei"": 1, ""dessa"": 1, ""posso"": 2, ""encontrar"": 2, ""bem"": 1, ""nectar"": 1, ""odor"": 1, ""paz"": 1, ""refrao"": 1}",samba,2010.0
429,0EjyzR0XH5mJaeZNGxQBpK,6VPRGmbZ0dupZrbwwEDRRw,Como Nunca Amei Ninguém,Valeu Exalta!,Exaltasamba,236040,41,0.489,0.536,9.0,-9.094,0.0,0.0433,0.605,0.0,0.219,0.686,74.629,nunca pensei voce deixaria desse jeito dormir direito imaginei passatempo qualquer aventura amor coracao enganou agora mundo mundo corpo corpo so sentimento maior amo nunca amei ninguem quero nunca quis dia alguem voce mudou historia 2x todo dia todo momento presente pensamento perco nocao tempo so causa voce amo nunca amei ninguem quero nunca quis dia alguem voce mudou historia 2x nunca pensei voce deixaria desse jeito dormir direito imaginei passatempo qualquer aventura amor coracao enganou agora mundo mundo corpo corpo so sentimento maior amo nunca amei ninguem quero nunca quis dia alguem voce mudou historia 2x todo dia todo momento presente pensamento perco nocao tempo so causa voce,"{""nunca"": 8, ""pensei"": 2, ""voce"": 7, ""deixaria"": 2, ""desse"": 2, ""jeito"": 2, ""dormir"": 2, ""direito"": 2, ""imaginei"": 2, ""passatempo"": 2, ""qualquer"": 2, ""aventura"": 2, ""amor"": 2, ""coracao"": 2, ""enganou"": 2, ""agora"": 2, ""mundo"": 4, ""corpo"": 4, ""so"": 4, ""sentimento"": 2, ""maior"": 2, ""amo"": 3, ""amei"": 3, ""ninguem"": 3, ""quero"": 3, ""quis"": 3, ""dia"": 5, ""alguem"": 3, ""mudou"": 3, ""historia"": 3, ""2x"": 3, ""todo"": 4, ""momento"": 2, ""presente"": 2, ""pensamento"": 2, ""perco"": 2, ""nocao"": 2, ""tempo"": 2, ""causa"": 2}",samba,2010.0
430,6GGtlB68NI6jaYfJUI5L2z,6VPRGmbZ0dupZrbwwEDRRw,A Carta,Valeu Exalta!,Exaltasamba,279880,37,0.56,0.684,11.0,-7.783,1.0,0.0705,0.501,0.0,0.106,0.445,156.101,nao existem palavras possa escrever pra falar tanto amor entenda favor carta pouco revelar retrato tristeza cicatriz saudade voce deixou peito tatuagem amor nao jeito nunca vai sair mim dor entenda vou dizer doi pontos vem volta pro coracao exclamacao nao posso viver voce nao razao porque acostumar saudade virgula vai separar nessa oracao nome paixao nao leve mal sei nao escritor so carta amor alguem quer verdade,"{""nao"": 6, ""existem"": 1, ""palavras"": 1, ""possa"": 1, ""escrever"": 1, ""pra"": 1, ""falar"": 1, ""tanto"": 1, ""amor"": 3, ""entenda"": 2, ""favor"": 1, ""carta"": 2, ""pouco"": 1, ""revelar"": 1, ""retrato"": 1, ""tristeza"": 1, ""cicatriz"": 1, ""saudade"": 2, ""voce"": 2, ""deixou"": 1, ""peito"": 1, ""tatuagem"": 1, ""jeito"": 1, ""nunca"": 1, ""vai"": 2, ""sair"": 1, ""mim"": 1, ""dor"": 1, ""vou"": 1, ""dizer"": 1, ""doi"": 1, ""pontos"": 1, ""vem"": 1, ""volta"": 1, ""pro"": 1, ""coracao"": 1, ""exclamacao"": 1, ""posso"": 1, ""viver"": 1, ""razao"": 1, ""porque"": 1, ""acostumar"": 1, ""virgula"": 1, ""separar"": 1, ""nessa"": 1, ""oracao"": 1, ""nome"": 1, ""paixao"": 1, ""leve"": 1, ""mal"": 1, ""sei"": 1, ""escritor"": 1, ""so"": 1, ""alguem"": 1, ""quer"": 1, ""verdade"": 1}",samba,2010.0
