,Nome da Música,ID do Artista,Letra Tratada,Raiva,Medo,Alegria,Tristeza,Surpresa,Gênero,Valor
320396,Manda Fogo Senhor,/cricia-martins/,mandar fogo senhor em o manda fogo fogo mandar fogo senhor em o manda fogo pra curar cer abrir espirito vir derramar em o sopro de o vida bis mandar fogo senhor em o manda fogo fogo mandar fogo senhor em o manda fogo pra curar pentecoste repousa em o batizano senhor em o agua em o espiritobis mandar fogo senhor em o manda fogo fogo mandar fogo senhor em o manda fogo pra curar,0.2000932712398931,0.1948114868719129,0.0144746536388991,0.1988206445821556,0.0037666333955711,mpb,1
320397,Moisés Orou a Deus,/cricia-martins/,hoje quebrarao moise orara deus senhor livrar Israel mao inimiga libertouseu levantarar mao barreira cairao senhor operar moise orar deus mar recoouestender mao fe sejas vencedor,0.1587086845887822,0.1053409890504553,0.0683099168818441,0.4559234393294896,0.0110396159579975,mpb,1
320398,Nada Temas,/cricia-martins/,tema tema cuir ti tema contigo deus amigo x ja nao ha motivo pra sorrir nao desista desista ti sofrer nao querer sofro contigo afastar tema tema cuir ti tema contigo deus amigo procur amor nao querer deixar entrar entao busquei por o dor apresentar ti bastar voce deixar promessa ajudar tema tema cuir ti tema contigo deus amigo x deus amigo,0.2724225872196254,0.1091812301427124,0.0355916600674388,0.3811765482649205,0.015967369545251,mpb,1
320399,No Mover Das Águas,/cricia-martins/,pedir socorro paralitico forca entrar em o agois cur deus naoer pra mendigar nao precisar arrastar por o chao nao entregar a o pecado vale vale refrao em o mover de o aguo vir lavar espirito soprar efusao vivera nome jesus levantar leito andar em o mover de o aguo vir lavar espirito soprar efusao vivera nome jesus levantar leito andar curar deus naoer pra mendigar nao precisar arrastar por o chao nao entregar a o pecado vale vale refrao em o mover de o aguo vir lavar espirito soprar efusao vivera nome jesus levantar leito andar em o mover de o aguo vir lavar espirito soprar efusao vivera nome jesus levantar leito andar curar curado curado,0.2069844546611417,0.1865411727456375,0.018691411009058,0.2147096825472539,0.004469345556572,mpb,1
320400,Pode Um Milagre Acontecer,/cricia-martins/,olho nao nenhum ouvido escutar nenhum homem imaginar deus realizar possivel Deus elevo clamor a o deus vivo Israel escutar escutar milagre acontecer voce acreditar milagre prodigio Deus ha milagre acontecer vida deus levar dor Deus salvar pecador realizar obra em o ceu terra pedir milagre a o senhor farar possivel Deus elevo clamor a o deus vivo Israel escutar escutar milagre acontecer voce acreditar milagre prodigio Deus ha milagre acontecer vida deus levar dor Deus salvar pecador realizar obra em o ceu terra pedir milagre a o senhor farar,0.1902946432936001,0.1847074894583782,0.0516872778534887,0.1984217171237101,0.0116966165369374,mpb,1
320401,Só o Amor,/cricia-martins/,coracao ferir dor invadir nao ha buscar adiantar falar pra so Deus senhor refrao so amor jesus vida mudar so curar levantar x mundo fizer voce chorar pecado querer sufocar nao medo contigo deus clame nome ouviro,0.0641231140121814,0.0492966327816247,0.0515529097756368,0.7989191162865606,0.0075583977741186,mpb,1
320402,Ninguem Ve,/fabyano-barcellos/,ninguem veninguir ve consagrado abencoar ninguem ve joelho em o chao orar ninguem ve em o campo envagelizar ninguem ve boca em o po chorar ninguem ve algum faltar ninguem ve jejuar consagrar ninguem ve senhor ninguem ve acontecer ninguem ve em o enseada sofrer ninguem ve missionario estao sofrer ninguem ve dor em o alma estao gemer ninguem ve chuva enfrentar sol ninguem ve prescisar de o ajuda ninguem ve campo florencer ninguem ve trabalho crescer ninguem ve falho algum mundo ve algum faco certo so jesus ve so jesus vema ninguem vepode consagrado abencoar ninguem ve,0.2071974843740461,0.191522874450311,0.0130278989672656,0.2061626298411281,0.0068162550451232,mpb,1
320403,Tesouro Escolhido,/fabyano-barcellos/,deus es filho ti escolher chameir por o nome es socorro abrigo escor asa faco seguro livro de o bis nenhum praga chegar tenda livro contenda quebro cadeia destruo ousar afrontar porta fechar hoje faco abrir Deus resistir em o agua em o fogo contigo deu darei tesouro esconder colocarei mao impossivel derramar ti bencao deus deus es filho Deus,0.0762280065100638,0.0551521952729671,0.7028969728853547,0.0580833585700016,0.0130457991035653,mpb,1
320404,Resgatados,/sostenes-mendes/,voltarao resgatado de o senhor virao siao cantar repleto alegria entao coroara gozo terao alegrio tambem tristeza gemir fugirao voltarao resgatado de o senhor,0.1115801631938663,0.1098787022754549,0.3658518348820501,0.2026302397251126,0.0197329676011576,mpb,1
320405,Alegria de Jesus,/sostenes-mendes/,alguir preocupar contigo alguer querer abencoar nao importar voce passar deus trazer voce hoje vida sero transformar visitar deus fruto de o espirito santo ti fluirao irmao deixar alegria inundar coracao deixar jesus tocar voce curar farar voce passar renovar vida vir habitar ti,0.0372021574527023,0.0306564382277428,0.8541042781434948,0.0340405653929334,0.0076023483998141,mpb,1
320406,Autoridade e Poder,/sostenes-mendes/,autoridade receb Deus corpo cristo porta de o inferno resistir igreja cristo filho deus em o vence inimigo em o nome jesus triunfante caminharemos edificar vencedor cristo jesus senhor lingua confessar senhor de ele dobrarao autoridade receb Deus senhor,0.1927040205104274,0.1794588632532394,0.081396608205977,0.1811987915483767,0.0088828516309148,mpb,1
320407,Problemas,/sostenes-mendes/,tom de o voz parecer expressar tristeza interior levar entender andar voce entristecer sao problema desfazer emocao consigo irmaos nao haverar problema espirito Deus nao resolver voce sorriso apagar sentir nao precisar disfarcar nao adiantar afastar nao falar abrir jogo jesus sao problema desfazer emocao consigo irmaos nao haverar problema espirito Deus nao resolver voce nao haverar problema espirito Deus nao resolver pra em o,0.2869835465215145,0.0968152239918708,0.0401930600055486,0.3929402005858716,0.0253780740313229,mpb,1
320408,Semente da Fé,/sostenes-mendes/,querer em o coracao chama semente fe querer farol iluminar impossivel patriarca moise querer viver fe querer agradar senhor pai,0.2017262208624741,0.1900987825007177,0.0311828933045031,0.1922409087361298,0.0056368760706389,mpb,1
320409,O Poderoso de Guerra,/sostenes-mendes/,ha vir poderoso jeova principe de o nacoes triunfa soberano deus resistir seguir homem fiel bandeira guerra em o maos aleluia aleluir a o cordeiro vencer frente autoridade declara inimigo cair,0.1524795650970189,0.1404299108893609,0.2768153626238921,0.1441459689580366,0.0091558038257061,mpb,1
320410,Dízimos e Ofertas,/sostenes-mendes/,reconheco de o sustento reconheco de o entregar dizimo dou oferto reconheco de o sustento reconheco de o entregar dizimo dou oferta ti vir acrescenta es dono de o universo pra louvarar nao Temo futuro rei soberano pai poderoso em ele confiarei,0.1552831283770499,0.150242325849831,0.2934485562145704,0.1356259169988331,0.0179156395606694,mpb,1
320411,A Alegria que Há em Mim,/sostenes-mendes/,alegria ha fruto de o espirito Deus amor fluir de o coracao resplandecer jesus louvor adoracao sao jesus aleluia aleluia glorio a o rei terra ceu proclamarao joelho dobrarar confessaremos jesus senhor de o universo aleluia aleluio aleluio,0.0302897212328387,0.0230786390835418,0.868035316932946,0.0261834042263214,0.0130285661434754,mpb,1
320412,A Bondade do Senhor,/sostenes-mendes/,bondade de o senhor enchar enchar transbordar coracao bondade de o senhor enchar enchar transbordar coracao digno digno louvor digno digno louvor honra adoracao bondade de o senhor fogo em o altar transformar viver incendear irmao bondade de o senhor fogo em o altar transformar viver incendear irmao,0.1273853718303141,0.1017647921107707,0.4548581232083956,0.1054802353319244,0.0114414010895413,mpb,1
320413,A Misericórdia do Senhor,/sostenes-mendes/,misericordio mui excede entendimento renovar manha misericordio mui excede entendimento sustentar de o vida senhor viver ti senhor Reconheco rer ti viver ti senhor reconheco recebame altar de o formastar terra ceu esplendor es soberano gloria dominio em o mao frutifico outro vao rer a o governo es senhor,0.0662277118070049,0.0568386726488824,0.6954514695098617,0.0606454851047599,0.0095879313303154,mpb,1
320414,A Tenda do Louvor,/sostenes-mendes/,vir restaurar tenda de o louvor viver vir operar buscarar viver adorarei senhor Deus,0.1402347151422871,0.1258581466507165,0.3412694951985026,0.1286870028241535,0.0189883896382523,mpb,1
320415,A Visão de Israel,/sostenes-mendes/,ohr pai derrama igreja santo espirito revelacao abrar olho de o facano compreender lei palavra vivo querer abencoar Israel servo de o senhor rei Israel,0.1927604303695258,0.1866373169235883,0.0551925509935239,0.1881640103878451,0.0056482820655217,mpb,1
320416,A Vitória Pela Fé,/sostenes-mendes/,em o reunido celebrar vitoria por o fe de o filho deus vitoria de o cordeiro leao juda vencer vivo aleluia aleluia aleluia aleluio aleluia ha em este reinar gloria de o senhor adorar cordeiro jesus,0.0890442725270985,0.0803286573849617,0.5719958636909719,0.0836467579414599,0.0218186178244648,mpb,1
320417,Aroma de Jesus,/sostenes-mendes/,ha aroma de o presenca jesus em este crer palavra assegurar transformar inundar rio amor restaurar voce em o altar em o louvor tocar levantar adoracao exaltar filho exaltar cordeiro principe Deus elevar louvor nacoes rei de o rei digno honra louvor majestade supremo adorar em o ceu em o presenca homem tocar levantar adoracao exaltar filho,0.1253735550213604,0.1130525600397958,0.4131089235888788,0.1154637961823025,0.0110414006048812,mpb,1
320418,Avivamento no Altar,/sostenes-mendes/,espirito deus mover corpo quase nao aguentar espirito eleva comunhaor poderoso fogo santo queima em o altar igreja quebrantar louvor pecado perdoar jesus barreira sao quebrar vida liberta exaltar cordeiro jesus nao querer vida religiao nao querer forca pensar vir espar dividir avivamento em o senhor jesus,0.2284417337737976,0.1879475838737561,0.0133245917968444,0.193079421218135,0.0044929279247297,mpb,1
320419,Canção para a Glória de Deus,/sostenes-mendes/,dever existir sentimento tambem jesus homem nao exigir falar direito deus po gloria obedecer humilhar ate triste morte morte Cruz salvar jesus ressuscitar colocar nao haverar nome acima de o nome deus nome salvador senhor a o nome jesus dobr estao em o terra em o cer lingua digo jesus senhor gloria Deus pai,0.1532260946929452,0.1175630578305571,0.352495061233639,0.1361036113463339,0.0133882592199368,mpb,1
320420,Dá-Me Mais Amor,/sostenes-mendes/,dame amor dame dame ti ti senhor deus compromisso contigo aler de o palavra querer fogo labio soberano governo pessoa caminhar volta carente jesus querer alcancala capacitame senhor dame amor dame dame ti ti senhor Deus suplicar senhor vir igreja querer nacao transformar palavra agir homem mulher maduro frutificar reino clamo oh espirito capacitano senhor,0.0947815640596669,0.0688611307181416,0.6204537760931994,0.0747954655438658,0.0127702101599424,mpb,1
320421,"Derrama Chuva, Senhor",/sostenes-mendes/,derrama chuva em o senhor vento impetuoso vir visitar terra vir aguo em o derrama chuva oh pai chuva senhor hora cumprir palavra hora cumprir palavra fonte de o ceu derramar vale seco reviver cheiro de o aguo perfume amado vir em o criacao aguardar mover deus filho santo ergueraor revelacao de o misterio ocultar desejamos senhor ha sede ti hora cumprir palavra hora cumprir palavra,0.1734395434614268,0.165151681518182,0.1618912634439759,0.1655873011623041,0.0148464029189198,mpb,1
320422,Doce Espírito de Deus,/sostenes-mendes/,ha doce espirito ja sentir inundar viver transformar coracoes ha doce espirito soprar santo espirito deus liberdade inundar viver transformar coracoes soprar santo espirito Deus,0.0438752882182595,0.0362307550385593,0.798619756707921,0.0384251709911038,0.0170964167919007,mpb,1
320423,Eu Quero Ser Semelhante a Jesus,/sostenes-mendes/,querer semelhante jesus querer semelhante jesus discipulo tomar Cruz seguir passo sal luz querer semelhante jesus Deus salvar chamar plano perfeito imagem de o filho mancha ruga defeito louvor prazer guerrear vencer querer semelhante jesus querer semelhante jesus querer semelhante jesus discipulo tomar Cruz seguir passo sal luz querer semelhante jesus nao conformar seculo jesus transformar conhecer vontade rosto desvendar agir falar em o sentir em o pensar querer andar semelhante jesus andar em o espirito cheio amor esvaziar servir a o deus grato louvor viver adorar andar em o espirito cheio amor esvaziar servir a o deus grato louvor viver adorar,0.1870763721177353,0.1697480372036806,0.1264347396790975,0.1725405087578108,0.0076094266842116,mpb,1
320424,"Eu Quero Vidas, Famílias",/sostenes-mendes/,querer vida familio rendendose a o senhor coracoe tocar por o espirito Deus querer vida familio rendendose a o senhor coracoe tocar por o espirito Deus disponhar senhor coloco mao tuar vontade querer buscar mundo inteiro gloria brilhar usame senhor usame,0.1433251440292222,0.1223430399084463,0.3556662898045028,0.1271452064509501,0.0125897111138327,mpb,1
320425,Eu Recebo Tua Palavra,/sostenes-mendes/,receber palavra coloco altar submisso rer tomame senhor jesus impedir fluir fogo facar vontade entrego tocame,0.2239663143176583,0.1654574762564151,0.1066698699723923,0.1694619183894244,0.0095069110102484,mpb,1
320426,Eu Sou Grato a Ti,/sostenes-mendes/,grato ti grato ti es grato senhor louvar deus rer ti rer ti adorarei inclinarei es santo senhor es digno senhor es puro senhor deus incomparavel senhor incomparavel es incomparavel incomparavel incomparavel es,0.0038301963359116,0.0012510671513154,0.9872515528113578,0.0024359712551811,0.0042681262711993,mpb,1
320427,Eu Vim do Pecado,/sostenes-mendes/,vir de o pecado de o escravidao olho cego nao luz andar opresso paz perdao andar em o igreja libertacao hoje livre cristo jesus por o sangue de o cordeiro deus passado ficar tra caminhar adiante conquista pra deus resistir estamo firmar deus ninguem mudar acontecer livre cristo jesus,0.1894299170002341,0.1449835943989455,0.2178464304888616,0.1542226852383462,0.0082873816136268,mpb,1
320428,Excelso Criador,/sostenes-mendes/,excelso criador eterno salvador adorar rei emanuel tuar doce voz deus deixeno hoje ouvir exaltar pai es senhor nao ha outro querer senao prostrar so adorar ti,0.0062386094010432,0.0019433611829298,0.9827508704911448,0.0037917021196332,0.003090311278356,mpb,1
320429,Gálatas 2,/sostenes-mendes/,nao vivo cristo viver vida vivo por o fe em o filho Deus nao vivo cristo viver vida vivo por o fe em o filho Deus coroar senhor vida testemunho vivo pra louvor submeto Cruz ressurreto cristo jesus testemunho vivo pra louvor,0.3625465987250208,0.1298997820820659,0.0890465078409756,0.1468059923616234,0.0168476210674269,mpb,1
320430,Nós Estamos Reunidos Em Teu Nome,/sostenes-mendes/,em o reunido nome desejamos adorar senhor vir limpano pecado purifica coracao nao senhor precisar de o sangue remidor desejamos perdao graca querer adorar comunhao,0.02341337329708,0.0089422039105555,0.9303070226451376,0.0167369493516158,0.0065308178891426,mpb,1
320431,O Amor Vai Inundar Meu Coração,/sostenes-mendes/,amor inundar coracao sentir em o viver emocao nao ha motivo pra esconder mudar nao ha motivo pra fugir mudar mudar ja crer ja sentir mao sublime poderoso mudar ja vir Deus,0.0216932288720271,0.0139434970449655,0.9191839848062948,0.0153512140794189,0.0076340565574354,mpb,1
320432,O Holy,/sostenes-mendes/,espirito comeca agir rer adoracao perfume envolver tomar temor quebranta pecado revelar sao nao esconder deus sangue de o cordeiro derramar la em o Cruz vencedor exalto oh deus entronizar louvo manifestar bondade de o eterno desejo chegada yeshua coloco ante trono de o rei desejo chegada yeshua coloco ante trono de o rei exalto oh deus entronizar louvo manifestar bondade de o eterno desejo chegada yeshua desejo chegada yeshua desejo chegada yeshua desejo chegada yeshua coloco ante trono de o rei,0.1968063847627489,0.1892203553463331,0.0421311602112832,0.19022695889289,0.0055303314002228,mpb,1
320433,"Quem Eu Era, Meu Senhor",/sostenes-mendes/,senhor rei merecer olhar em o Cruz morrer vaso amor alcancar gratidao dou sangue derramar cordeiro santo imolar trazer perdao graca resgate consumar pertencar viver eternamente a o de o rei senhor salvador,0.120702818711288,0.1039624854223801,0.4479658843483772,0.1118085785768923,0.0117724563460795,mpb,1
320434,Restaurando o Altar,/sostenes-mendes/,vir restaurar tenda de o louvor viver vir operar buscarar viver adorarei senhor rei,0.1379821086768058,0.1251165823079643,0.3457888660486781,0.1277297482767606,0.0192475456278769,mpb,1
320435,Rio do Espírito Santo,/sostenes-mendes/,querer mergulhar rio passar trazer vida produzir alimento homem sao aguo sair ti a o oriente de o templo aguo de o rio divino cobr envolver purificar senhor Rio de o espirito santo purifico limpa tornar saudavel fluir querer es,0.1932478704606181,0.1858543907641432,0.0575610387022601,0.1876368285506029,0.0054034648346713,mpb,1
320436,Ruach,/sostenes-mendes/,exaltar cristo filho davi anunciar reino majestade coracoes Unidos por o sopro divino levantamos louvor exaltar jesus espirito Deus restaurar altar louvor adoracao noiva jesus tradicoe ficar terra ruach acao vida transformar deus,0.0820012166397644,0.0711587548023088,0.622607122873887,0.0742109531012826,0.0122270248830317,mpb,1
320437,Santo é O Teu Nome,/sostenes-mendes/,santo nome santo nome rei soberano deus poderoso engrandecer oh majestade inclinamos adoracao seje exaltar nacoes reino vir em o faca vontade reunir louvor adoracao levantamo mao es digno louvor santo nome celebramos ti senhor santo nome rende ti santo nome celebramos ti senhor santo nome ohr rei de o nacoes,0.0368037079693747,0.0285722806234842,0.839527586009353,0.0308820821461265,0.0099128921283406,mpb,1
320438,"Santo, Digno, Puro É o Cordeiro de Deus",/sostenes-mendes/,declar levantemse homem chegada hora de o cordeiro vir nao demor trombeta ecoam selo abrir em o nuvem noivo anjo santo anciao cantar gloria aleluia santo senhor santo senhor digno senhor digno senhor puro cordeiro adorar adorar adoramos cordeiro adoramos cordeiro santo declar,0.0940184800419954,0.073967276024632,0.5956972243729973,0.0761755612911652,0.0205960995517669,mpb,1
320439,Semente de Fé,/sostenes-mendes/,querer em o coracao chama semente fe querer farol iluminar impossivel patriarca moise querer viver fe querer agradar senhor pai,0.2017262208624741,0.1900987825007177,0.0311828933045031,0.1922409087361298,0.0056368760706389,mpb,1
320440,Servos para o Rei,/sostenes-mendes/,Deus procurar hoje em este pai homem mulher querer servir outro interesse coracao puro deus chamar deu chamar voce campo estao branco vir ceifa clamar nacoes obreiro Deus pequeno amar mestre chamar chamar voce,0.1288392376154658,0.0998133220709859,0.4582872767932706,0.1061835146974769,0.0166467432864008,mpb,1
320441,Shema Adonai,/sostenes-mendes/,ate es senhor querer parecer contigo querer agradar coracao pai manifestar em o terra glorio minhalma clama querer ouvir voz querer senhor verdadeiramente querer vir fogo fogo fogo queima facar puro facar senhor vir fogo fogo fogo queima querer altar presenca shema adonai shema adonai rer rer rer busco tuar voz querer coracao shema adonai shema adonai rer rer rer busco tuar voz querer coracao,0.198940920573659,0.1906379696913063,0.0311923472618212,0.1918206862275835,0.0073317979695273,mpb,1
320442,Vem Espírito Santo Agir,/sostenes-mendes/,vir espirito santo agir entronizamo oh tremer deu em o render louvor ti gloria ti honra dominio ergo mao alto amo senhor curvo rei de o gloria,0.0218016369035464,0.011683175107464,0.9273473400389768,0.0147897560382258,0.0077225698623804,mpb,1
320443,O Meu Coração,/thiago-grulha/,dia feliz ceu estrelar perfume flor so belo cor seguro tuar mao coracao sol radiante brisar suave olhar paisagem nao miragem seguro tuar mao coracao dia voce a o dia voce sorrir sozinho passado seguro mao coracao dia dificel nuvem escura dor tristeza beleza seguro mao coracao noite confusa vento incessante nao primavera guerra seguro mao coracao dia mau voce a o dia mau voce chorar sozinho passado seguro mao coracao dia dia mau amar cuidar depender Deus seguro mao coracao,0.0448228905908761,0.0375847260467707,0.7682157449889926,0.0955832598730919,0.0129852237878365,mpb,1
320444,Uma Oração,/thiago-grulha/,confessar medo vento forte ouco voz de o temporal amor envolver olhar igual es deus es pai entregueir ti coracao nao temer es deus es pai vida mao vejo acontecer sinto faltar ombro amigo pra chorar noite amanhecer volta levantar levantar es deus es pai entregueir ti coracao nao temer es deus es pai vida mao val cuidar val cuidar val cuidar val cuidar val cuidar val cuidar cuidar cuidar es deus es pai es Deus,0.0692844235338268,0.4543874830007552,0.3009088241960848,0.1074782561510797,0.0283072893507777,mpb,1
320445,Viver É Crer,/thiago-grulha/,deusabrir olho coracao conhecer deusabrir olho coracao conhecer segurar mao mostrar direcao nao sozinho segurar mao mostrar direcao nao sozinho viver viver viver crer aprender andar Deus viver viver viver crer aprender andar Deus deusabrir olho coracao conhecer deusabrir olho coracao conhecer segurar mao mostrar direcao nao sozinho segurar mao mostrar direcao nao sozinho viver viver viver crer aprender andar Deus viver viver viver crer aprender andar Deus,0.1983731332817113,0.1943458711990387,0.019436722126556,0.1953000138688364,0.0047727311903143,mpb,1
320446,Eu Vou Até Você,/thiago-grulha/,pa pa pa pa pa pa parara pa pa pa pa pa ate voce nao deixo sozinha nao ate voce pra segurar mao ate voce oracao ate voce alegrar triste coracao nao medo to de o de o ficar alianca verdadeiro vida inteirar amar voce pa pa pa pa pa pa parara pa pa pa pa pa vir pra voce ficar ficar,0.0763278551865367,0.0792738992720841,0.6691247412236401,0.0897336794994768,0.013080029399134,mpb,1
320447,Eu Confio Em Ti,/thiago-grulha/,preciso de o amor preciso de o perdao senhor confiar ti de eu confiar ti confiar ti de eu confiar ti deper de o paz vir ti deper de o olhar confiar ti de eu confiar ti confiar ti de eu confiar ti mao guardar crer em um amanha confiar ti de eu confiar ti confiar ti de eu confiar ti,0.1029718640726057,0.0751100634457542,0.5786733614513646,0.0841738230315966,0.0164555936353279,mpb,1
320448,Com Deus Eu Posso Voar,/thiago-grulha/,superheroi thiago grulha achar taoer comum talento pensar nao sonho nao nenhum nao conseguir querer superheroi transformar em o herois ferido nao doi em o tristeza voar voar nao voar x meditar em o palavra ouvir alguer falar de o fe plano deus Conheci descobri querer querer carregar Cruz querer por o mao guiar tirar de o treva levar luz querer ensinar voar Deus voar Deus voar cer alcancar voar aprender amar x,0.2007258627214467,0.1897439303225836,0.0308684306801292,0.1955920495325696,0.0060492357297333,mpb,1
320449,Que Amor Bonito,/thiago-grulha/,discreto quase resumer em o nao perder nenhum chance mostrar feliz claro objetivo conseguir explicar claro misterio amar desvendar de o pra amar completar pra valer amigo falar amor bonito de o pra amar completar pra valer amigo falar amor bonito cantar tao lir cantar amor cantar revelar bondade de o senhor mao vao caminhar pra futuro deus ve confer dia dia jesus irao viver de o pra amar completar pra valer amigo falar amor bonito de o pra amar completar pra valer amigo falar amor bonito abracar mundo aproximar so risar brincadeira amor pra vida inteirar de o pra amar completar pra valer amigo falar amor bonito amor bonito amor bonito,0.0346069192164575,0.0264473555143921,0.8482645994517949,0.0305274027632547,0.0146215350832789,mpb,1
320450,"Sonda-Me, Usa-Me",/thiago-grulha/,sondamer senhor conhecer quebranta coracao transformamer conforme palavra enchemer ate achar so ti entao usame senhor usame farol brilhar noite ponte aguo abrigo em o deserto flecha acertar alvo querer de o maneira agrader hora eis vida usame senhor usame sondame senhor conhecer quebranta coracao transformamer conforme palavra enchemer ate achar so ti entao usame senhor usame farol brilhar noite ponte aguo abrigo em o deserto flecha acertar alvo querer de o maneira agrader hora eis vida usame senhor usame sondame transformame usame sondame quebrantame transformame enchemer usame senhor farol brilhar noite ponte aguo abrigo em o deserto flecha acertar alvo querer de o maneira agrader hora eis vida usame senhor,0.2009291907190343,0.1943391939887078,0.0167277547006954,0.1954074013367059,0.00482778812875,mpb,1
320451,Eu Vou Te Encontrar,/thiago-grulha/,olho sao fogo tuar voz forte de o trovao mao criar ceu terra anseio presenca prazer adorar senhor buscar olho sao fogo tuar voz forte de o trovao mao criar ceu terra anseio presenca prazer adorar senhor buscar encontrar encontrar coracao encontrar encontrar olho sao fogo tuar voz forte de o trovao mao criar de o po de o terra anseio presenca prazer adorar senhor buscar encontrar encontrar coracao encontrar encontrar suspira corpo desfalecer es razao de o vida es propria vidar suspira corpo desfalecer es razao de o vida es propria vido encontrar encontrar coracao encontrar encontrar encontrar encontrar,0.1426700176671145,0.1301417247159406,0.3248520658817137,0.1324196685163768,0.0173773644492028,mpb,1
320452,Comigo Vai,/thiago-grulha/,sol de o meiodia iluminar coracao alegria encontrarme direcao sol de o meiodia iluminar coracao alegria encontrarme direcao comigo nao temer comigo faltar comigo esperar ti senhor comigo nao temer comigo faltar comigo esperar ti senhor infinito amor abraco imensidao dor aprer segurar mao infinito amor abraco imensidao dor aprer segurar mao comigo nao temer comigo faltar comigo esperar ti senhor comigo nao temer comigo faltar comigo esperar ti senhor bondade misericordia seguirao habitar seguro colo compaixao bondade misericordia seguirao habitar seguro colo compaixao comigo nao temer comigo faltar comigo esperar ti senhor comigo nao temer comigo faltar comigo esperar ti senhor senhor,0.1172100227791814,0.1099883405491708,0.4831315842457108,0.1150410784408448,0.0170930325984953,mpb,1
320453,Tempo Para Amar,/thiago-grulha/,olhei em o relogio dia ja nao amo ninguem ate chance deixeir quantar em o vida deixeir tambem pra tambem pressa nao abracei pai nao escutar pedir atencao correr vencer deixei amigo tra ganhar mundo perder coracao refrao nao amar morrer em o amar amor Deus transformar mundo olhei em o relogio sintar alma amanhecer amor perfeito lanca medo decidir amar decidir viver decidir viver esperar olhar amor palavra conforter coracao dia guerra odio rancor amor Deus trazer salvacao refrao nao amar morrer em o amar amor Deus transformar mundo amor Deus transformar,0.1323716289363799,0.0758820085786282,0.5254980405443341,0.1351424321066587,0.0231186040909959,mpb,1
320454,Canção de Hagar,/thiago-grulha/,querer conhecer ve ninguem enxergar olhar pai amigo irmao nao querer nao querer mao companheira acenar ja nao ve ja chorar tambem sorrir entristecer a o errar festa em o cer arrepender ve ve contar passo sinto faco sonho desejo dor medo nao sao segredo deus ve deus ve nao ha segrer deus ve deus ve deus ve querer conhecer deus ve,0.1792027153074739,0.1271284016780554,0.0967359489295624,0.352565969713032,0.0289321467280386,mpb,1
320455,Na casa do luto,/thiago-grulha/,terra flor pensar deus barulho guerra mau acontecer pensar deus criacao nao criador fragil mortal sopro de o amor centro de o vida nao razao de o universo naoer senhor de o historia nao deus deus amem,0.1235923434607683,0.0679645338561385,0.5958342559169973,0.0749430986354124,0.0116478599375112,mpb,1
320456,No Meio da Multidão,/thiago-grulha/,em o de o multidao sentir dor em o de o multidao viver temor em o de o multidao caminhar destino em o de o multidao sentir sozinho em o de o multidao mentira verdade em o de o multidao sorriso puro maquiagem em o de o multidao vagar esquecer em o multidao alguer mudar alguer mudar passado apagar solidao nao falar em o multidao transformar luz deus brilhar passado apagar solidao nao falar em o multidao encontrar luz deus brilhar em o de o multidao mentira verdade em o de o multidao sorriso purar vaidade em o de o multidao vagar destino em o multidao alguer mudar alguer mudar,0.2068596001248803,0.1944624454248695,0.0100808532151853,0.1999817273812365,0.0049142948118967,mpb,1
320457,Olhando o Sol,/thiago-grulha/,em o de o dia em o pordosol falar Deus nao gigante fraco so mundo encolheu de o janela casa vejo cer paz querer sorrir voce de o janela casa vejo cer de o pai pai amor viver em o viracao de o dia dia jardim gente falar gente andar junto gente falar gente andar junto em o viracao de o dia dia jardim gente falar gente andar junto gente falar gente andar junto olhar sol em o de o dia em o pordosol falar Deus nao gigante fraco so mundo encolheu de o janela casa vejo cer paz querer sorrir voce de o janela casa vejo cer de o pai pai amor viver em o viracao de o dia dia jardim gente falar gente andar junto gente falar gente andar junto em o viracao de o dia dia jardim gente falar gente andar junto gente falar gente andar junto olhar sol,0.1963525598170233,0.1901223111257422,0.0384809071838386,0.1915161845594409,0.0054273950518106,mpb,1
320458,Ouvir Tua Vontade,/thiago-grulha/,aguo de o jordao voltar atra ouvir vontade mar vermelho abrir ouvir vontade em o cer sol parar ouvir vontade porta de o cer fechar nao chover ouvir vontade natureza ouve oh pai obedecer querer ouvir tambem vontade milagrosamente peixe trazer moeda ouvir vontade leao nao devorar profeta ouvir vontade corvo trouxerar paes ouvir vontade pomba ajudar noe ouvir vontade animal ouvir oh pai obedecer querer ouvir tambem vontade,0.2015977604431097,0.1963718487066216,0.0103320456109934,0.1973375423738614,0.0025716093950903,mpb,1
320459,Tão Perto e Eu Não Vi,/thiago-grulha/,trocamos palavra ola virar costa seguir dia pra viver pra pra perder correr atra de o vento nao perguntei nome nao querer conversar nao peguei telefone seguir dia pra viver pra pra perder correr atra de o vento tao nao de o tao distante cego nao percebi alguem tao importante nao perguntei nome nao querer conversar nao peguei telefone seguir dia pra viver pra pra perder correr atra de o vento tao nao de o tao distante cego nao percebi alguem tao importante tao nao de o tao distante cego nao percebi alguem tao importante tao nao de o tao distante cego nao percebi alguem tao importante,0.2581869320943951,0.1641320859431288,0.0173656234110233,0.1881238565198143,0.0484978487947954,mpb,1
